STATE,COUNTY,STNAME,VOLOVERALLFEMALE1112ALL,VOLOVERALLFEMALE1112AA,VOLOVERALLFEMALE1112HISP,VOLOVERALLFEMALE1112OTHER,VOLOVERALLMALE1112ALL,VOLOVERALLMALE1112AA,VOLOVERALLMALE1112HISP,VOLOVERALLMALE1112OTHER,VOLOVERALLFEMALE1826ALL,VOLOVERALLFEMALE1826AA,VOLOVERALLFEMALE1826HISP,VOLOVERALLFEMALE1826OTHER,VOLOVERALLMALE1826ALL,VOLOVERALLMALE1826AA,VOLOVERALLMALE1826HISP,VOLOVERALLMALE1826OTHER,VOLLOWINCOMEFEMALE1112ALL,VOLLOWINCOMEFEMALE1112AA,VOLLOWINCOMEFEMALE1112HISP,VOLLOWINCOMEFEMALE1112OTHER,VOLLOWINCOMEMALE1112ALL,VOLLOWINCOMEMALE1112AA,VOLLOWINCOMEMALE1112HISP,VOLLOWINCOMEMALE1112OTHER,VOLLOWINCOMEFEMALE1826ALL,VOLLOWINCOMEFEMALE1826AA,VOLLOWINCOMEFEMALE1826HISP,VOLLOWINCOMEFEMALE1826OTHER,VOLLOWINCOMEMALE1826ALL,VOLLOWINCOMEMALE1826AA,VOLLOWINCOMEMALE1826HISP,VOLLOWINCOMEMALE1826OTHER,VOLLOWINSUREDFEMALE1112ALL,VOLLOWINSUREDFEMALE1112AA,VOLLOWINSUREDFEMALE1112HISP,VOLLOWINSUREDFEMALE1112OTHER,VOLLOWINSUREDMALE1112ALL,VOLLOWINSUREDMALE1112AA,VOLLOWINSUREDMALE1112HISP,VOLLOWINSUREDMALE1112OTHER,VOLLOWINSUREDFEMALE1826ALL,VOLLOWINSUREDFEMALE1826AA,VOLLOWINSUREDFEMALE1826HISP,VOLLOWINSUREDFEMALE1826OTHER,VOLLOWINSUREDMALE1826ALL,VOLLOWINSUREDMALE1826AA,VOLLOWINSUREDMALE1826HISP,VOLLOWINSUREDMALE1826OTHER,VOLOVERALLBOTH1112ALL,VOLOVERALLBOTH1112AA,VOLOVERALLBOTH1112HISP,VOLOVERALLBOTH1112OTHER,VOLOVERALLBOTH1826ALL,VOLOVERALLBOTH1826AA,VOLOVERALLBOTH1826HISP,VOLOVERALLBOTH1826OTHER,VOLLOWINCOMEBOTH1112ALL,VOLLOWINCOMEBOTH1112AA,VOLLOWINCOMEBOTH1112HISP,VOLLOWINCOMEBOTH1112OTHER,VOLLOWINCOMEBOTH1826ALL,VOLLOWINCOMEBOTH1826AA,VOLLOWINCOMEBOTH1826HISP,VOLLOWINCOMEBOTH1826OTHER,VOLLOWINSUREDBOTH1112ALL,VOLLOWINSUREDBOTH1112AA,VOLLOWINSUREDBOTH1112HISP,VOLLOWINSUREDBOTH1112OTHER,VOLLOWINSUREDBOTH1826ALL,VOLLOWINSUREDBOTH1826AA,VOLLOWINSUREDBOTH1826HISP,VOLLOWINSUREDBOTH1826OTHER,NORMOVERALLFEMALE1112ALL,NORMOVERALLFEMALE1112AA,NORMOVERALLFEMALE1112HISP,NORMOVERALLFEMALE1112OTHER,NORMOVERALLMALE1112ALL,NORMOVERALLMALE1112AA,NORMOVERALLMALE1112HISP,NORMOVERALLMALE1112OTHER,NORMOVERALLFEMALE1826ALL,NORMOVERALLFEMALE1826AA,NORMOVERALLFEMALE1826HISP,NORMOVERALLFEMALE1826OTHER,NORMOVERALLMALE1826ALL,NORMOVERALLMALE1826AA,NORMOVERALLMALE1826HISP,NORMOVERALLMALE1826OTHER,NORMLOWINCOMEFEMALE1112ALL,NORMLOWINCOMEFEMALE1112AA,NORMLOWINCOMEFEMALE1112HISP,NORMLOWINCOMEFEMALE1112OTHER,NORMLOWINCOMEMALE1112ALL,NORMLOWINCOMEMALE1112AA,NORMLOWINCOMEMALE1112HISP,NORMLOWINCOMEMALE1112OTHER,NORMLOWINCOMEFEMALE1826ALL,NORMLOWINCOMEFEMALE1826AA,NORMLOWINCOMEFEMALE1826HISP,NORMLOWINCOMEFEMALE1826OTHER,NORMLOWINCOMEMALE1826ALL,NORMLOWINCOMEMALE1826AA,NORMLOWINCOMEMALE1826HISP,NORMLOWINCOMEMALE1826OTHER,NORMLOWINSUREDFEMALE1112ALL,NORMLOWINSUREDFEMALE1112AA,NORMLOWINSUREDFEMALE1112HISP,NORMLOWINSUREDFEMALE1112OTHER,NORMLOWINSUREDMALE1112ALL,NORMLOWINSUREDMALE1112AA,NORMLOWINSUREDMALE1112HISP,NORMLOWINSUREDMALE1112OTHER,NORMLOWINSUREDFEMALE1826ALL,NORMLOWINSUREDFEMALE1826AA,NORMLOWINSUREDFEMALE1826HISP,NORMLOWINSUREDFEMALE1826OTHER,NORMLOWINSUREDMALE1826ALL,NORMLOWINSUREDMALE1826AA,NORMLOWINSUREDMALE1826HISP,NORMLOWINSUREDMALE1826OTHER,NORMOVERALLBOTH1112ALL,NORMOVERALLBOTH1112AA,NORMOVERALLBOTH1112HISP,NORMOVERALLBOTH1112OTHER,NORMOVERALLBOTH1826ALL,NORMOVERALLBOTH1826AA,NORMOVERALLBOTH1826HISP,NORMOVERALLBOTH1826OTHER,NORMLOWINCOMEBOTH1112ALL,NORMLOWINCOMEBOTH1112AA,NORMLOWINCOMEBOTH1112HISP,NORMLOWINCOMEBOTH1112OTHER,NORMLOWINCOMEBOTH1826ALL,NORMLOWINCOMEBOTH1826AA,NORMLOWINCOMEBOTH1826HISP,NORMLOWINCOMEBOTH1826OTHER,NORMLOWINSUREDBOTH1112ALL,NORMLOWINSUREDBOTH1112AA,NORMLOWINSUREDBOTH1112HISP,NORMLOWINSUREDBOTH1112OTHER,NORMLOWINSUREDBOTH1826ALL,NORMLOWINSUREDBOTH1826AA,NORMLOWINSUREDBOTH1826HISP,NORMLOWINSUREDBOTH1826OTHER,VOLOVERALLFEMALE5059ALL,VOLOVERALLFEMALE5059AA,VOLOVERALLFEMALE5059HISP,VOLOVERALLFEMALE5059OTHER,VOLOVERALLMALE5059ALL,VOLOVERALLMALE5059AA,VOLOVERALLMALE5059HISP,VOLOVERALLMALE5059OTHER,VOLOVERALLFEMALE2549ALL,VOLOVERALLFEMALE2549AA,VOLOVERALLFEMALE2549HISP,VOLOVERALLFEMALE2549OTHER,VOLOVERALLMALE2549ALL,VOLOVERALLMALE2549AA,VOLOVERALLMALE2549HISP,VOLOVERALLMALE2549OTHER,VOLLOWINCOMEFEMALE5059ALL,VOLLOWINCOMEFEMALE5059AA,VOLLOWINCOMEFEMALE5059HISP,VOLLOWINCOMEFEMALE5059OTHER,VOLLOWINCOMEMALE5059ALL,VOLLOWINCOMEMALE5059AA,VOLLOWINCOMEMALE5059HISP,VOLLOWINCOMEMALE5059OTHER,VOLLOWINCOMEFEMALE2549ALL,VOLLOWINCOMEFEMALE2549AA,VOLLOWINCOMEFEMALE2549HISP,VOLLOWINCOMEFEMALE2549OTHER,VOLLOWINCOMEMALE2549ALL,VOLLOWINCOMEMALE2549AA,VOLLOWINCOMEMALE2549HISP,VOLLOWINCOMEMALE2549OTHER,VOLLOWINSUREDFEMALE5059ALL,VOLLOWINSUREDFEMALE5059AA,VOLLOWINSUREDFEMALE5059HISP,VOLLOWINSUREDFEMALE5059OTHER,VOLLOWINSUREDMALE5059ALL,VOLLOWINSUREDMALE5059AA,VOLLOWINSUREDMALE5059HISP,VOLLOWINSUREDMALE5059OTHER,VOLLOWINSUREDFEMALE2549ALL,VOLLOWINSUREDFEMALE2549AA,VOLLOWINSUREDFEMALE2549HISP,VOLLOWINSUREDFEMALE2549OTHER,VOLLOWINSUREDMALE2549ALL,VOLLOWINSUREDMALE2549AA,VOLLOWINSUREDMALE2549HISP,VOLLOWINSUREDMALE2549OTHER,VOLOVERALLBOTH5059ALL,VOLOVERALLBOTH5059AA,VOLOVERALLBOTH5059HISP,VOLOVERALLBOTH5059OTHER,VOLOVERALLBOTH2549ALL,VOLOVERALLBOTH2549AA,VOLOVERALLBOTH2549HISP,VOLOVERALLBOTH2549OTHER,VOLLOWINCOMEBOTH5059ALL,VOLLOWINCOMEBOTH5059AA,VOLLOWINCOMEBOTH5059HISP,VOLLOWINCOMEBOTH5059OTHER,VOLLOWINCOMEBOTH2549ALL,VOLLOWINCOMEBOTH2549AA,VOLLOWINCOMEBOTH2549HISP,VOLLOWINCOMEBOTH2549OTHER,VOLLOWINSUREDBOTH5059ALL,VOLLOWINSUREDBOTH5059AA,VOLLOWINSUREDBOTH5059HISP,VOLLOWINSUREDBOTH5059OTHER,VOLLOWINSUREDBOTH2549ALL,VOLLOWINSUREDBOTH2549AA,VOLLOWINSUREDBOTH2549HISP,VOLLOWINSUREDBOTH2549OTHER,NORMOVERALLFEMALE5059ALL,NORMOVERALLFEMALE5059AA,NORMOVERALLFEMALE5059HISP,NORMOVERALLFEMALE5059OTHER,NORMOVERALLMALE5059ALL,NORMOVERALLMALE5059AA,NORMOVERALLMALE5059HISP,NORMOVERALLMALE5059OTHER,NORMOVERALLFEMALE2549ALL,NORMOVERALLFEMALE2549AA,NORMOVERALLFEMALE2549HISP,NORMOVERALLFEMALE2549OTHER,NORMOVERALLMALE2549ALL,NORMOVERALLMALE2549AA,NORMOVERALLMALE2549HISP,NORMOVERALLMALE2549OTHER,NORMLOWINCOMEFEMALE5059ALL,NORMLOWINCOMEFEMALE5059AA,NORMLOWINCOMEFEMALE5059HISP,NORMLOWINCOMEFEMALE5059OTHER,NORMLOWINCOMEMALE5059ALL,NORMLOWINCOMEMALE5059AA,NORMLOWINCOMEMALE5059HISP,NORMLOWINCOMEMALE5059OTHER,NORMLOWINCOMEFEMALE2549ALL,NORMLOWINCOMEFEMALE2549AA,NORMLOWINCOMEFEMALE2549HISP,NORMLOWINCOMEFEMALE2549OTHER,NORMLOWINCOMEMALE2549ALL,NORMLOWINCOMEMALE2549AA,NORMLOWINCOMEMALE2549HISP,NORMLOWINCOMEMALE2549OTHER,NORMLOWINSUREDFEMALE5059ALL,NORMLOWINSUREDFEMALE5059AA,NORMLOWINSUREDFEMALE5059HISP,NORMLOWINSUREDFEMALE5059OTHER,NORMLOWINSUREDMALE5059ALL,NORMLOWINSUREDMALE5059AA,NORMLOWINSUREDMALE5059HISP,NORMLOWINSUREDMALE5059OTHER,NORMLOWINSUREDFEMALE2549ALL,NORMLOWINSUREDFEMALE2549AA,NORMLOWINSUREDFEMALE2549HISP,NORMLOWINSUREDFEMALE2549OTHER,NORMLOWINSUREDMALE2549ALL,NORMLOWINSUREDMALE2549AA,NORMLOWINSUREDMALE2549HISP,NORMLOWINSUREDMALE2549OTHER,NORMOVERALLBOTH5059ALL,NORMOVERALLBOTH5059AA,NORMOVERALLBOTH5059HISP,NORMOVERALLBOTH5059OTHER,NORMOVERALLBOTH2549ALL,NORMOVERALLBOTH2549AA,NORMOVERALLBOTH2549HISP,NORMOVERALLBOTH2549OTHER
19,15,Iowa,312,6.8,11.2,298.4,348.8,10.8,15.6,322.4,1156.8,11.2,32,1115.2,1171.2,33.6,28.8,1108.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,6,13,10,285,6,8,7,,,,,,,,,,,,,,,,,0.002563901,0.000206228,0.000152598,0.000461425,0.002790978,0.000406174,0.000171649,0.000440025,0.001875877,0.000192697,9.68E-05,0.000210379,0.001799815,0.000411946,9.14E-05,0.000271998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00267744,0.000306201,0.000162123,0.000450725,0.001837846,0.000302322,9.41E-05,0.000241188,,,,,,,,,,,,,,,,,931.8293947,19.86065835,31.21456455,763.4414099,1018.655174,29.66206656,47.51535541,846.5277157,3496.106014,34.21502698,91.27581633,2854.414957,3480.866228,101.8803873,74.07971384,2915.12928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948.7496243,16.66926881,35.13778468,25.94995201,867.2696746,15.11579934,20.28803493,17.98967045,,,,,,,,,,,,,,,,,0.00295198,0.000382998,0.000157858,0.006838967,0.003127815,0.000622577,0.000202068,0.032094001,0.001910855,0.000145444,8.81332E-05,0.005295246,0.001867651,0.000438721,8.26222E-05,0.02203496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002569171,0.000312804,0.000159043,0.000447456,0.001960461,0.000298662,8.92954E-05,0.000212974
19,17,Iowa,296.4,2,8.4,283.2,317.2,2.8,4.4,310,1518.4,52.8,17.6,1467.2,1635.2,86.4,28.8,1520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,3,5.00E+00,11,397,15,5.00E+00,15,,,,,,,,,,,,,,,,,0.002343689,0.000103114,7.63E-05,0.000645995,0.002338387,0.000203087,4.90E-05,0.00035202,0.002558014,0.00057809,4.84E-05,0.000490884,0.0025603,0.00092688,6.86E-05,0.000543996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002341038,0.0001531,6.27E-05,0.000499007,0.002559157,0.000752485,5.85E-05,0.00051744,,,,,,,,,,,,,,,,,882.8130646,6.027414584,25.62975865,769.8150736,965.3083629,7.778740123,12.16639317,843.5135359,4264.474927,149.902094,53.30562941,4401.272805,4273.008912,263.0798382,80.95745877,3936.649771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.7149053,8.148561201,14.55571124,30.33459232,1014.439006,45.32398411,14.89406266,42.43705374,,,,,,,,,,,,,,,,,0.0027967,0.000116234,0.000129615,0.006896063,0.002964012,0.000163268,5.174E-05,0.032067434,0.00233082,0.000637218,5.14703E-05,0.008164833,0.002292673,0.001132885,9.0293E-05,0.02376618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002295574,0.00015291,6.5883E-05,0.000523061,0.002293137,0.000895525,6.55545E-05,0.000502398
19,19,Iowa,315.2,2.8,6.4,307.6,343.6,2.4,8.4,332.8,864,6.4,11.2,849.6,896,9.6,22.4,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321,3,7,9,214,2,4.00E+00,4,,,,,,,,,,,,,,,,,0.002406606,0.000206228,0.000101732,0.00036914,0.00253451,0.000101543,7.36E-05,0.000440025,0.001351156,9.63E-05,2.42E-05,7.01E-05,0.001406898,0.000102987,6.86E-05,0.000203998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002470558,0.000153886,8.76E-05,0.000404582,0.001379027,9.97E-05,4.64E-05,0.000137062,,,,,,,,,,,,,,,,,788.1051489,7.110458906,19.40902,896.9354579,960.0125434,6.672732046,23.55010652,919.648122,2315.515492,18.88615348,31.09086249,2466.820869,2691.645248,26.42911529,64.94234178,2268.355979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.0784282,8.536154951,19.97002953,22.8715918,646.5920411,6.089084401,10.89947037,10.50610021,,,,,,,,,,,,,,,,,0.002496671,0.00013712,9.81552E-05,0.008034817,0.002947751,0.000140054,0.000100151,0.032738488,0.001265584,8.0283E-05,3.00204E-05,0.004576217,0.001444196,0.00011381,7.24311E-05,0.020938843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002358841,0.000160183,9.03897E-05,0.000394376,0.00146162,0.00012031,4.79728E-05,0.000124378
19,21,Iowa,268.8,10.8,93.6,140.4,284.4,9.6,101.6,173.2,1342.4,64,345.6,867.2,1496,75.2,422.4,998.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,9,98,31,331,15,89,45,,,,,,,,,,,,,,,,,0.002076288,0.00051557,0.001246217,0.001568845,0.002051746,0.000406174,0.00120154,0.001232069,0.002033294,0.000674439,0.000992472,0.001402525,0.002230757,0.000823893,0.001097293,0.001699986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002064017,0.000460872,0.001223878,0.001400457,0.002132025,0.000749166,0.001044883,0.001551255,,,,,,,,,,,,,,,,,713.3088121,31.29436418,255.9199818,415.9897911,763.8948583,26.41295429,307.5972758,437.784897,3521.49367,180.7973043,984.4234806,2171.585169,4162.63284,189.9469941,1165.078402,2497.352488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.3188856,22.80428518,297.365726,93.19330126,838.5767421,42.5746187,259.2195155,136.3995953,,,,,,,,,,,,,,,,,0.00225972,0.000603489,0.001294237,0.003726469,0.002345565,0.000554381,0.001308118,0.028491323,0.001924731,0.00076855,0.00095053,0.004028524,0.002233451,0.000817958,0.001299429,0.021326934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00199121,0.000427929,0.001345957,0.001606936,0.001895601,0.000841202,0.001140925,0.001614788
19,23,Iowa,190.4,0,5.2,185.2,216.4,1.2,4,211.2,553.6,3.2,12.8,540.8,588.8,4.8,16,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,1,5.00E+00,5,131,1,2.00E+00,4,,,,,,,,,,,,,,,,,0.001494298,0,7.63E-05,0.00018457,0.001553896,0.000101543,4.90E-05,0.000264015,0.000826435,0,2.42E-05,7.01E-05,0.000861883,0.000102987,2.29E-05,0.000203998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001524097,5.08E-05,6.27E-05,0.000224292,0.000844159,5.15E-05,2.35E-05,0.000137062,,,,,,,,,,,,,,,,,507.479868,0,13.8266104,562.4894666,566.3430048,3.157778666,11.27155458,601.3790902,1389.471917,8.008226441,34.34794882,1465.753782,1791.062839,13.19665506,48.52672558,1604.172614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.2836715,2.732128109,14.6921807,13.16439256,399.0139359,2.92326955,5.055356244,10.18225604,,,,,,,,,,,,,,,,,0.001607666,0,6.99238E-05,0.005038824,0.001738975,6.62786E-05,4.79345E-05,0.029933249,0.000759439,3.40421E-05,3.31653E-05,0.002719131,0.000960991,5.6828E-05,5.41226E-05,0.01981322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001528055,5.12692E-05,6.65007E-05,0.000226994,0.00090197,5.77588E-05,2.22506E-05,0.000120544
19,25,Iowa,106.4,0.8,4,101.6,114.8,0.4,3.2,111.2,347.2,3.2,3.2,344,539.2,60.8,25.6,452.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,1,4.00E+00,4,102,7,2.00E+00,2,,,,,,,,,,,,,,,,,0.00084939,0.000103114,5.09E-05,0.00018457,0.000859923,0,4.90E-05,0.00017601,0.000537839,0,0,7.01E-05,0.00077316,0.000720906,4.57E-05,6.80E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000854657,5.16E-05,5.00E-05,0.00018029,0.000655499,0.000360453,2.29E-05,6.91E-05,,,,,,,,,,,,,,,,,275.0872683,2.104608705,11.02831952,279.8338256,317.5340349,1.084978691,9.708431188,329.6523457,896.2399731,8.145777083,9.61418229,953.6589132,1480.723859,153.7647029,76.21876116,1220.352046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.589103,3.045929035,10.40982416,12.16275927,299.3894915,20.7302109,5.017288,5.054291761,,,,,,,,,,,,,,,,,0.00087146,4.05858E-05,5.57723E-05,0.002506773,0.000974999,2.27726E-05,4.1287E-05,0.027538237,0.000489855,3.46268E-05,9.28316E-06,0.00176914,0.000794479,0.000662148,8.50079E-05,0.019162741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000832937,5.71578E-05,4.71177E-05,0.000209723,0.000676769,0.000409594,2.2083E-05,5.9836E-05
19,27,Iowa,270.4,3.6,10,259.2,267.2,5.2,6.8,255.2,921.6,8,48,870.4,902.4,14.4,33.6,854.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,3,7,7,200,2,8.00E+00,5,,,,,,,,,,,,,,,,,0.002123476,0.000103114,0.000101732,0.000276855,0.002097005,0.000203087,7.36E-05,0.00035202,0.001311802,9.63E-05,9.68E-05,0.000210379,0.001267475,0.000102987,9.14E-05,0.000135999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002110241,0.0001531,8.76E-05,0.000314437,0.001289639,9.97E-05,9.41E-05,0.000173189,,,,,,,,,,,,,,,,,695.970944,9.283956352,29.43153972,672.8605285,769.6917566,14.02122095,20.06357968,739.3448722,2410.860218,23.45472897,123.3923807,2467.332267,2411.361375,42.22613675,85.79100344,2580.372573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.1649844,9.10392059,20.70695891,20.6077166,500.750105,5.760044682,21.10048522,12.73432962,,,,,,,,,,,,,,,,,0.002204795,0.000179034,0.000148841,0.006027537,0.002363364,0.000294291,8.53243E-05,0.031149286,0.001317696,9.97035E-05,0.000119144,0.004577166,0.00129381,0.000181836,9.5684E-05,0.021467632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002158687,0.000170838,9.37252E-05,0.00035534,0.001131944,0.000113809,9.28713E-05,0.000150757
19,29,Iowa,158,1.2,5.6,152.4,181.2,0.8,8,172.4,544,1.6,12.8,524.8,545.6,6.4,16,523.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,0,6.00E+00,5,127,1,4.00E+00,4,,,,,,,,,,,,,,,,,0.001274086,0,5.09E-05,0.00018457,0.001327601,0,9.81E-05,0.000264015,0.000839553,0,4.84E-05,0.000210379,0.000798509,0.000102987,4.57E-05,6.80E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001300843,0,7.45E-05,0.000224292,0.000819031,5.15E-05,4.71E-05,0.000139189,,,,,,,,,,,,,,,,,401.0001817,3.452573224,15.21005085,451.4932017,461.9083312,2.395013369,23.62442206,500.6309411,1532.220183,4.078981952,32.20545913,1353.363305,1509.395122,16.90352687,42.18764778,1585.330697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.8737091,0,16.43277214,14.92113942,376.7012221,2.585621082,11.68170849,10.47397567,,,,,,,,,,,,,,,,,0.001270345,6.65803E-05,7.69202E-05,0.004044511,0.001418305,5.02689E-05,0.000100467,0.029045251,0.000837461,1.73393E-05,3.10966E-05,0.002510634,0.000809863,7.27907E-05,4.70525E-05,0.019781288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001396963,0,7.43791E-05,0.000257286,0.000851532,5.10875E-05,5.14157E-05,0.000123998
19,31,Iowa,258.4,2.8,7.2,248,251.6,4,8,239.6,646.4,6.4,16,630.4,729.6,4.8,17.6,707.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,2,7.00E+00,8,162,0,4.00E+00,4,,,,,,,,,,,,,,,,,0.002044829,0.000103114,7.63E-05,0.00036914,0.001885796,0.000101543,9.81E-05,0.00035202,0.001010088,0,4.84E-05,0.000140252,0.001077354,0,4.57E-05,0.000135999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001965313,0.000102329,8.72E-05,0.00036058,0.001043721,0,4.71E-05,0.000138126,,,,,,,,,,,,,,,,,736.7823104,8.15473398,20.65253581,703.9286405,633.2412794,10.87702434,23.72581778,677.3702322,1962.732745,17.90862219,43.28791998,1661.446547,1970.420267,13.18801502,45.18608499,1903.555727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.2526503,5.836373754,17.52323787,22.2363287,408.3727958,0,11.0867457,12.05072393,,,,,,,,,,,,,,,,,0.002334083,0.000157258,0.000104444,0.006305847,0.001944389,0.000228298,0.000100899,0.030603039,0.001072764,7.61276E-05,4.17975E-05,0.003082162,0.001057225,5.67908E-05,5.03967E-05,0.020320599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001934164,0.000109521,7.93149E-05,0.000383422,0.000923126,0,4.8797E-05,0.000142664
19,33,Iowa,456.8,8.4,34.8,417.2,537.2,13.6,40,483.6,2027.2,41.6,116.8,1892.8,2172.8,54.4,158.4,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523,12,38,28,514,12,33,17,,,,,,,,,,,,,,,,,0.003885175,0.00051557,0.000432361,0.001199705,0.004163838,0.000710804,0.000514946,0.001320074,0.003227034,0.000481742,0.000314686,0.000490884,0.003396834,0.000720906,0.000457206,0.000679995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004024506,0.000613187,0.000473653,0.001259889,0.003311934,0.000601324,0.000385946,0.000585439,,,,,,,,,,,,,,,,,1208.161032,22.25426589,96.65629049,1056.26549,1574.079263,40.85546294,104.7079793,1447.168576,5802.399999,106.3906803,317.5101912,5416.486531,6248.961539,151.6765284,424.2449731,4915.592644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1489.766686,30.86267499,114.162252,85.09275614,1502.685027,34.20226827,99.31885757,48.95516358,,,,,,,,,,,,,,,,,0.003827383,0.000429157,0.00048881,0.009462108,0.004833263,0.000857515,0.000445291,0.037388078,0.003171399,0.000452255,0.000306578,0.010048164,0.003352866,0.000653156,0.000473167,0.025425241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004034221,0.000579147,0.000516729,0.001467258,0.003396816,0.000675778,0.00043714,0.000579563
19,35,Iowa,140.8,2.4,7.6,132.8,136,1.6,5.6,128.8,465.6,6.4,19.2,441.6,489.6,11.2,19.2,459.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,2,7,6,114,2,6.00E+00,3,,,,,,,,,,,,,,,,,0.001132521,0.000103114,0.000101732,0.00018457,0.001040959,0.000101543,7.36E-05,0.00035202,0.000708373,9.63E-05,7.26E-05,0.000140252,0.000760485,0.000102987,6.86E-05,6.80E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00108674,0.000102329,8.76E-05,0.000268295,0.000734429,9.97E-05,7.06E-05,0.000104126,,,,,,,,,,,,,,,,,359.573855,6.384274994,22.57485551,335.6049487,374.7736216,4.83314453,15.27828019,340.1707206,1186.628607,17.89347042,50.0872925,1324.580987,1307.640328,28.44669798,55.46665128,1233.397341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.0462832,5.48517092,18.16267075,17.26598544,314.4811389,6.071532145,15.74047349,9.159262261,,,,,,,,,,,,,,,,,0.001139109,0.000123116,0.000114165,0.003006375,0.001150755,0.000101443,6.49739E-05,0.027630947,0.000648572,7.60632E-05,4.83628E-05,0.00245724,0.000701611,0.000122498,6.18628E-05,0.019184849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001037272,0.000102931,8.22091E-05,0.000297718,0.000710884,0.000119963,6.92799E-05,0.000108433
19,37,Iowa,168,1.2,2.8,163.6,169.2,1.6,6,161.6,508.8,6.4,24,481.6,574.4,3.2,9.6,561.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,2,5.00E+00,3,121,1,5.00E+00,2.00E+00,,,,,,,,,,,,,,,,,0.001226897,0.000103114,5.09E-05,0.00018457,0.001312514,0.000101543,7.36E-05,8.80E-05,0.000760845,9.63E-05,7.26E-05,7.01E-05,0.000798509,0,4.57E-05,6.80E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001269706,0.000102329,6.22E-05,0.000136287,0.000779677,4.82E-05,5.92E-05,6.91E-05,,,,,,,,,,,,,,,,,467.562626,3.479675436,8.157074625,499.348336,515.7874757,4.013532248,15.92762024,475.1184243,1407.621718,18.93841866,68.3375037,1337.749613,1501.776628,8.354664801,25.13983573,1467.309887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.6407295,5.281229131,13.04392623,7.77052773,336.0942908,2.777456112,15.1631876,5.636015863,,,,,,,,,,,,,,,,,0.001481211,6.7103E-05,4.12519E-05,0.004473201,0.001583743,8.424E-05,6.77353E-05,0.028820382,0.000769359,8.05052E-05,6.59846E-05,0.002481669,0.000805775,3.59772E-05,2.80388E-05,0.019581272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001244686,9.91038E-05,5.90403E-05,0.000133988,0.00075974,5.48778E-05,6.6739E-05,6.67229E-05
